id,text,place,retweet_count,favorite_count,user.name,user.location,user.followers_count,user.friends_count,user.favourites_count,user.verified
567759012806029312,@VirginAmerica thanks! Y'all have some of the best customer service left in the industry.,,0,0,Kelli King-Jackson,"Houston, TX",2347,5002,99740,False
568209028188233728,.@VirginAmerica If only you guys were starting those flights at the end of the month! Guess I’m still road tripping on Feb 27…,,0,0,Nick the Halls 🎄,,265,176,5803,False
567828603976597504,"@VirginAmerica another perfect flight.   How come on your planes,  the sun visors can stay down?  Other carriers make you raise them?",,0,0,Adventure Traveler,could be anywhere,223,250,121,False
568204964742496256,"@VirginAmerica thanks for that. Been needing a way to make those Austin trips from DCA, and now you've come through!",,0,0,eganist✊🏿✊🏾✊🏽✊🏼✊🏻,Washington D.C.,1059,310,2975,False
568059129601724416,"@VirginAmerica love it, taking @SouthwestAir on in their backyard! Consumers win when biz competes.",,0,1,scott g.,"Portland, OR - USA",310,611,2256,False
568148652352544769,@VirginAmerica all crap channels which is why I pay to watch UK tv,,0,0,Lisa Treadwell,,286,864,26725,False
568079278505463808,@VirginAmerica Very poor experience. First computer problem now seat malfunction. Stuck. Missing meeting in San Diego.,,0,0,Marco Flavio,"San Francisco, CA",3024,624,3236,False
567753757702647810,@VirginAmerica really wish you'd fly out of #Fargo @fargoairport those fares are amazings,,0,1,Smile,"Fargo, ND ",292,403,8557,False
568068513224654848,"@VirginAmerica to battle @SouthwestAir on @DallasLoveField-@AUStinAirport route 
http://t.co/6RLz0EBk2X via @usatoday",,0,0,0504Traveller,,210,50,4058,False
568104519633993728,@VirginAmerica adds Austin-Dallas Love Field route. http://t.co/XWJoL55FLH http://t.co/Y8AOrMfkaC,,1,2,Reagan Roy-Young,Texas ,2264,1227,23737,False
568050777744379904,@VirginAmerica Congrats VX on the new route! ✈️🎉,,0,0,ralph,,53,105,1289,False
568100090390425600,"@VirginAmerica Now, when will we see VirginAmerica come to Philadelphia (PHL).",,0,0,steven porch,,30,197,797,False
568120102660341760,@VirginAmerica I luv ur people and product! 1 thing is y do u charge for herbal tea but not black tea? I'm not a caffeine drinker,,0,0,Christopher P,,1,4,0,False
567899492885745664,@VirginAmerica does Virgin America fly direct from Seattle to NYC or Boston?,,0,0,helen lubetkin,,5,0,0,False
568100257931747328,@VirginAmerica has the most INCREDIBLE customer service I've ever experienced! So refreshing!,,0,1,TayTay,"Los Angeles, CA",112,594,58119,False
567806467974365184,@VirginAmerica wifi AND better seating.,,0,1,Jonny Cairo,"Jersey City, New Jersey ",1324,3021,6564,False
568119079371997186,@VirginAmerica thank you! See y'all soon! I'm excited to see the expansion of destinations. Spread those wings!,,0,0,Jennifer Devlin,"Austin, Texas",396,1100,2497,False
568064123621093377,@virginamerica awesome deals DAL-AUS for only $39 each way! https://t.co/xCVQXYkg49,,0,0,Josh Wilson,"Laguna Beach, CA",188,289,4336,False
567783687980367872,"@VirginAmerica As one of the travelers affected by the Boston storm, I'm shocked at Virgin's complete apathy toward their customers.",,0,0,Ryan Scanlon,,14,26,0,False
568140010458894338,"@VirginAmerica thank goodness!! Also, see you friday, nwk&gt;sf.. BOOM!",,0,1,Gabriella Ianni,New York City,375,471,4957,False
568053134439788546,@VirginAmerica please add more frequency to PDX Portland,,0,0,Steve,,9,80,62,False
568104264733573122,@VirginAmerica sad to learn you no longer fly SFO &gt; PHL. Hope it returns!,,0,0,Wil Turner IV,Hong Kong ,458,620,15351,False
567849520781893632,@VirginAmerica Why is it taking 12 years to fly home to Dallas? Get your shit together.,,0,2,𝐿𝒾𝓃𝒹𝓈𝑜𝓌𝑒𝓈𝓉𝑜,some place higher,2845,156,1876,False
568140092453179394,@VirginAmerica Giants and Virgin America. A match made in heaven.,,0,1,Joseph,"California, San Francisco",515,2598,2446,False
567745903474540545,@VirginAmerica my flight (6000) scheduled for 1pm departure still says on time but no plane at gate. Any update on how long of a delay?,,0,0,Jonathan Voss,"Washington, DC",214,253,86,False
567807967706488832,@VirginAmerica thanks so much for sharing. Just added it to my site http://t.co/TsviBTvT8h,,0,0,tookthecollar,,979,1423,219,False
567814795895787520,@VirginAmerica I love the dancing little richard. cool beans.,,0,0,avid social distancer,"Oakland, CA",735,293,305,False
568114097142652928,"@VirginAmerica announces new nonstop connecting @AUStinAirport &amp; @DallasLoveField, $39 intro: http://t.co/qXnOaQtYN8 http://t.co/JK7qmdfqgf",,2,2,Austin-Bergstrom International Airport,"Austin, TX",20630,806,10320,True
568199730989174784,@VirginAmerica Really? Sprint? I thought you guys were 'kewl'! 0_0,,0,0,Tim Lopez,Southern California,984,488,2913,False
567807288192290816,.@VirginAmerica I heard he has a virgin mobile hotspot ;),,0,0,KingWiiDD,"Oakland, Ca",755,570,2520,False
567786760287096832,"@VirginAmerica While other airlines weren't canceling flights into BOS, and helping their customers get home, Virgin was saying Good luck!",,0,0,Ryan Scanlon,,14,26,0,False
568132935037132800,@VirginAmerica Your back of seat entertainment system does not accept credit cards that  have an apostrophe in the surname. #apostrophefail,,2,2,matthew,"New York, NY",3620,666,95,False
567785191901376512,@VirginAmerica Grouping Virgin in with the others now. BOS weather has exposed their actual Cus Serv model. Never booking with Virgin again!,,0,0,Ryan Scanlon,,14,26,0,False
568132204712370178,@VirginAmerica When will VX use all 6 LGA slots instead of 4 today? Adding AUS makes this less likely :(,,0,0,R4-11,NoVA,397,1663,9668,False
567742937325260801,@VirginAmerica Are there any sign up bonuses to enroll in Elevate?,,0,0,Brian Crosby,,15,61,4,False
568086068328681473,@VirginAmerica Nice to see you expanding in Texas but don't forget about us here in #SanDiego. I would love to see more flights out of here!,,0,0,Peter Weady,"San Marcos, CA",153,307,1150,False
567786199415136256,"@VirginAmerica Dear Virgin customer, while you're stranded in SF for 3 days &amp; $1000cost- we'll do the very least we can to accommodate you!",,0,0,Ryan Scanlon,,14,26,0,False
568011935347838977,@VirginAmerica @AmericanAir can u help with flights to get a 2y old battling cancer who needs treatment in 🇺🇸 @FreyaBevan_Fund 💗 🎀 💗,,4,2,Gemma,,213,601,6365,False
568101393111891968,"@VirginAmerica - can you tweet me the cancel/chng fee for a flight? or can I rebook under one of your affiliates? If so, who are afiliates?",,0,0,danieldemuro, NJ USA,109,43,0,False
567807640660619267,@VirginAmerica Good point!,,0,0,IcePortal,"Hollywood, FL",1047,945,1701,False
567762071258152960,@VirginAmerica you guys are perfect as always! &lt;3 #WeRVirgin,,0,0,кяιѕтιη gуρѕу ѕ¢нℓσєѕѕєя,next city,2185,669,8615,False
567772685472915456,@VirginAmerica Umm so no reason as to why this is? Is there someone different I should contact (or contact me) to get a definitive answer?,,0,0,ian cullen,,21,59,498,False
567769981128282113,"@VirginAmerica so loyal that I'm driving to #NYC from #PA, to fly Virgin,  since you cut #Philly flights ;)",,0,0,кяιѕтιη gуρѕу ѕ¢нℓσєѕѕєя,next city,2185,669,8615,False
567846970141716481,@VirginAmerica @JezzieGoldz would have been a rough trip but LUCKILY we were on a #virginamerica flight. #weather,,0,2,Adam Rizzieri🇺🇸,"Dallas, TX",1602,628,4775,False
568017135236022273,"@VirginAmerica I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time.",,0,0,Nicky,"Boston, MA",251,684,765,False
570270918095695872,@united our travel booked thru United group dept. Okc ticket agent less than willing to help with our connection in LAX.,,0,0,Rusty Handy,"Oklahoma City, OK",98,126,125,False
570299889688702976,@united thanks,,0,0,Direita Sempre 👉🏼 #Conservative 🇧🇷🇺🇸🇮🇱,USA,2959,1659,27800,False
570265542025719808,@united mobile apps need construction from the ground up for each OS category.  It's expensive to get right .,,0,0,%00Handle,,336,348,763,False
570275140157640704,@United  My bag is still in Colo Springs. I am disabled and have to search an unfamiliar airport and look for my bag. Not a good outcome,,0,0,John Karpf,"Jacksonville, FL",654,852,270,False
570285610176532480,@united that's right- with an overnight Miami.,,0,0,Christine Hertz,"Montpelier, VT",4973,673,4317,False
570275153860386816,@united just flew to #TelAviv paid $100 from a third suitcase which didn't even make it on the plane! Besides for the impolite service...,,1,0,Yosef Segal,"Jerusalem, Israel",23,137,1042,False
570294205999939584,@united beginning of Feb I called United they said they would send another voucher by mail. Never got anything. #tiredofwaiting,,0,0,Direita Sempre 👉🏼 #Conservative 🇧🇷🇺🇸🇮🇱,USA,2959,1659,27800,False
570285537833168896,"@united I am trying to find out if the loaner seat is new or used, a used car seat is illegal according to safety regulations",,0,0,nik,,1,17,4,False
570277418642120704,@united When will email address/username sign-on be available? It's been a while.,,0,0,"Pronounced ""Logan""",945XX to 111XX,749,898,121952,False
570260294846451712,"@united well, you can't fix me missing my buddies 30th bday because of negligence but you can attempt to make up for it.",,0,0,Throttle,,9,72,608,False
570299819610251265,@united Thanks. It is on the same ticket.,,0,0,BK (The Bri),"Portland, OR",28,149,571,False
570283571941924864,@united @UCtraveladvisor - I would have loved to respond to your website until I saw the really long form. In business the new seats are bad,,0,0,Sharon Schladow,California/Nevada,249,284,4904,False
570265596220166144,@united OKC ticket agent Roger McLarren(sp?) LESS than helpful with our Intl group travel problems Can't find a supervisor for help.,,1,0,Rusty Handy,"Oklahoma City, OK",98,126,125,False
570279720937529345,"@united ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/9v8tMUsJvU",,0,0,Sundial Travel,"Astoria, OR",83,152,140,False
570289777184002048,"@united See? We were told repeatedly that the pilot was late and kept getting later.  After we boarded, there was a defibrillator issue.",,0,0,David T. Viecelli,,2636,256,5,False
570263872004874240,@united the os isn't controlled by me but rather @VerizonWireless .  App is new.,,0,0,%00Handle,,336,348,763,False
570298455068971008,"@united I did start a claim but 8-10 weeks is unrealistic, am I really supposed to go that long with out a car seat for my child.Ridiculous!",,0,0,nik,,1,17,4,False
570283712409051136,"@united - thanks for your help...got me what I need, but its an issue with @_austrian . I guess I sit awhile longer.",,0,0,Matt Baker,Hopefully On The Water,2800,1092,5200,False
570284312697765888,"@united Kewl. Will also let them know the overhead bin over my row was ""Inop"". I love a good abbreve.",,0,0,Stacy Fung,LA by way of the East Bay,683,1524,41141,False
570260118043914240,"@united why am I to believe they will help when customer service couldn't? Like I said, I want a number to someone who can fix what you did.",,0,0,Throttle,,9,72,608,False
570269172774649856,@united wont transfer flight ticket to accompany an 11 yr old who's active military mom had to have emergency brain surgery? WOW!!,,23,43,Lark AfterDark,Mechanicsburg,236,355,1742,False
570296556852789250,"@united yes, David Allan send an email with this number (KMM24999563V99860L0KM) and case#8719519",,0,0,Direita Sempre 👉🏼 #Conservative 🇧🇷🇺🇸🇮🇱,USA,2959,1659,27800,False
570286882623369217,@united How does United refuse to reissue a $400 lost voucher when their plane didn't take off due to mechanics? #badcustomerservice,,0,0,Direita Sempre 👉🏼 #Conservative 🇧🇷🇺🇸🇮🇱,USA,2959,1659,27800,False
570294445020733440,"@united yes, a paper voucher that I got on January 26th 2015",,0,0,Direita Sempre 👉🏼 #Conservative 🇧🇷🇺🇸🇮🇱,USA,2959,1659,27800,False
570269103648350208,@united @getmeontop 7 WEEKS LATER AND I STILL HAVE NOT RECEIVED MY MILES FROM THE MileagePlus Gift Card $150 STARBUCKS CARD I HANDED OVER!!!,,0,0,GetMeOnTop,Wall Street • Manhattan • NYC ,7545,1471,836,False
570291213007491076,@united I am trying to book awards for September and need flights on @aegeanairlines but they will not show even w/ many award seats availab,,0,0,Charlie Barkowski,Wherever miles take me...,1962,643,4710,False
570295795985080320,@united @highbuddyyy that totally sucks my cousin worked at PHL said @united,,0,0,The Worst Things,,53,0,2,False
570271846718775296,"@united once he found out we had a problem he avoided me like the plague. Was told ""we can't find a supervisor.""",,0,0,Rusty Handy,"Oklahoma City, OK",98,126,125,False
570302023993831425,"@united Gate agent hooked me up with alternate flights. If you have a way to PREVENT the constant issues, that would rock.",,0,0,Jerod Brennen,"Columbus, Ohio",1851,2233,155,False
570293265221742594,"@united Do I need to use a Chase United Club pass for my 8yr old son, or can he come in with me on my pass?",,0,0,Aleks | Stay home for holidays,South Carolina,415,327,82479,False
570271792314617857,@united ZCC82U cancel flight 16h in advance??? Need connect flight reschedule so the link isn't helping. Help!? Gf waited months to see me.,,0,0,Peter Abrahamse,,102,57,26,False
570291866530398208,@united and what am I suppose to do with that number?,,0,0,babybabydre,,186,324,351,False
570284934771974144,"@united iah to charlotte. Baggage claim rep latrice h. #customerservice non existent, Ignored customer then inappropriately touched customer",,0,0,StephanieFitzpatrick,"Houston, TX",24,18,6,False
570276018751016960,@united - Why can't I get a boarding pass for my Austrian Airlines codeshare flight. Rebook incls a 6 hour layover &amp; I am stuck outside sec,,0,0,Matt Baker,Hopefully On The Water,2800,1092,5200,False
570275462921850880,@united. ..I received on other flights. #united  truly breaks guitars. #unitedbreaksguitars #wantmymoneyback,,0,0,Yosef Segal,"Jerusalem, Israel",23,137,1042,False
570262424038699008,"@united I just sent an email to Customer Care, telling them I may have to break up with you 😢. I sincerely hope they can help me!!",,0,0,Deb,,142,542,4864,False
567728227465310208,@VirginAmerica was wondering if you guys recieved my dm and we're able to potentially respond asap,,0,0,Todd I. Walton,Chicago,3441,3684,400,False
570291492545298432,@united I lost a voucher that I was given in Miami aeroport on jan 26. I did not use it.,,0,0,Direita Sempre 👉🏼 #Conservative 🇧🇷🇺🇸🇮🇱,USA,2959,1659,27800,False
567727292739092480,@VirginAmerica Flying LAX to SFO and after looking at the awesome movie lineup I actually wish I was on a long haul.,,2,9,Brian,Living in a Gangsters Paradise,356,130,172,False
570306217001799680,@united Your ERI-ORD express connections are hugely popular .. now if only we could have an ERI-EWR hop! :),,0,0,Sam Basu,"Erie, PA",2917,1586,4121,False
570288349392605186,@united #Newarkliberty Airport need to indicate different gate#'s for terminals A&amp;C. #Flyingainteasy,,0,0,Ewunike Akpan,"Washington, DC",525,1100,2015,False
570269035998408704,"@united as a 1k, I'm always hoping for improvement.",,0,0,%00Handle,,336,348,763,False
570275123854487552,@united Shame that there's no flex to tickets transfer rules.  Even calling from Neurosurgery ICU isn't enough!,,1,1,Rich Carroll,,124,860,2093,False
570277667519332353,@united A measly $50 e-certificate is not how you appreciate loyal customers after they wait 3hrs on the tarmac during UA1116. #unacceptable,,0,0,Christopher Wong,San Francisco Bay Area,210,370,25,False
570282089863626752,@united then why have I not received my call back its been 3 days...it's an infant car seat how am I supposed to go anywhere with my child,,0,0,nik,,1,17,4,False
570260383862108160,@united What is your phone number. I can't find who to call about a flight reservation.,,0,0,Matt Bunk,"Sterling Heights, MI",630,346,466,False
570270436463759360,@united thnx for quick reply but don't think you can assist. Our intl grp will be put to considerable inconvenience today.,,0,0,Rusty Handy,"Oklahoma City, OK",98,126,125,False
570272997052805120,@united No. Denver said they don't handle baggage that made it to Colo. Springs.  They gave me an 800 number to call. No help there either.,,0,0,John Karpf,"Jacksonville, FL",654,852,270,False
570278024303775745,"@united No, I need you guys to not over book planes. It's not a concern, I'll just travel with someone else moving forward.",,0,0,Slightly Elevated,Southern Colorado,113,66,27,False
570291642550386689,@united I flew back w other company since United didnt have an earlier flight,,0,0,Direita Sempre 👉🏼 #Conservative 🇧🇷🇺🇸🇮🇱,USA,2959,1659,27800,False
570294743684517888,@united just wanted to let you know how wonderful Rosetta the gate agent was working flight 6457 Dan to Ase. Let her know she wasappreciated,,0,0,Ann R,New Jersey/Maryland,30,69,7,False
570298918971576320,@united @CheerTymeDad So I can buy tix 3 days before flight but can't transfer the tix.  Flawed security logic. Flawed customer service,,1,1,Rich Carroll,,124,860,2093,False
570298027103162368,"@united no I don't, but I'm sure United have my info on its system.",,0,0,Direita Sempre 👉🏼 #Conservative 🇧🇷🇺🇸🇮🇱,USA,2959,1659,27800,False
570307109704900608,@united still no refund or word via DM. Please resolve this issue as your cancelled flight was useless to my assistant's trip.,,0,1,Coral Kamstra-Brown,"Santa Cruz, CA",48230,2548,56715,False
570259311315836928,@united for the record- Rozana at Newark was lovely and helpful. #choosekind,,0,0,Christine Hertz,"Montpelier, VT",4973,673,4317,False
570264556443824128,@united another fail for the United ticket agents in OKC. LESS than helpful and could care less about our problems. American here we come.,,0,0,Bill Brasky,,117,31,6,False
570299388670701568,@united why not? Is it a law or a policy?,,0,0,Lark AfterDark,Mechanicsburg,236,355,1742,False
570271064141352960,@united I flew United last month and the experience was AWESOME!,,0,0,Rusty Handy,"Oklahoma City, OK",98,126,125,False
570290540274688001,@united @CheerTymeDad Gee that's like almost caring about ppl more than $$.  Think I'm more int in having a trusted adult w/ daughter .,,0,1,Rich Carroll,,124,860,2093,False
570267915154538496,@united not yet. I complained about the guy who checked my luggage in as he was throwing the bags around. Unfortunate coincidence I hope?,,0,0,Jason Blakey,,260,555,3259,False
570272406570442752,@united 6533 ORD to DCA,,0,0,David T. Viecelli,,2636,256,5,False
570302375510056960,"@united I understand, but it's tough when there is no way to get to the airport w/o serious risk of an accident. It's a steep price.",,0,0,Heather Mansfield,"Apex, NC",45,212,96,False
570280548922499073,@United well sitting on the ground 'on time' but waiting for a gate....again #tiredofthis,,0,0,RecoveringRepublican. #TrumpConcede,,612,801,11621,False
570307026263384064,@united Delayed due to lack of crew and now delayed again because there's a long line for deicing... Still need to improve service #united,,0,0,Lucia,,66,0,17,False
570298018685165568,"@united if the car seat is lost @united should just reimburse me for a new one, this is not a pair of shoes, it's a necessity for my child",,0,0,nik,,1,17,4,False
567735941846937600,@VirginAmerica still waiting to see  @Starryeyes_Dev_  😞,,0,0,Mama Jane,"Lake Oswego, Oregon",135,974,18743,False
570285578563891200,@united Have clients with an 11 hr layover at IAH (during the day). Will they have to claim &amp; recheck luggage. Or will it be taken care of?,,0,0,BK (The Bri),"Portland, OR",28,149,571,False
570282087065919488,@united thanks again for your concern. I will contact customer care upon our return from Australia.,,0,0,Rusty Handy,"Oklahoma City, OK",98,126,125,False
570276787063816192,@united Thank you for that. Am I able to claim any interim expenses or is the cost of the stuff up on me?,,0,0,Gzus,,3,11,0,False
570187080426397696,@united Why do I have to pay $ 17 for wifi with an international business ticket?  #pennypincher,,0,0,Jamie Devers,,241,599,342,False
570209482090917888,@united Done and done,,0,0,Gzus,,3,11,0,False
570175669096882176,"@united I hadn't filed a refund claim as I was told there was no charge by your DM. This is disputed by my bank, hence why I would like(1/2)",,0,0,Elizabeth,"Leeds, England",269,361,4215,False
570240043022991361,"@united @simonroesner you'll need to upgrade the seats too, even in economy plus it's like sitting on a concrete bench.",,0,1,Cameron Pilley,"Greenwich, CT",7864,644,5039,False
570214660638511104,@united private jet would have been cool! Do does not work. I'll try again,,0,0,Boule chitte,montreal sur marde,2745,596,60559,False
570234996562112512,@united Everyone around us is sitting with their friends and family members. They booked their tickets in October and December. We bought,,0,0,Evan Flay,Seattle,713,649,565,False
570234734942523393,@united Not sure what you are talking about. She is going on nonstop flights. SNA to SFO and then SFO to EWR.,,0,0,Christina Phillips,"Princeton, NJ",839,520,2976,False
570212246053220352,@united we were not given the option of using our United TravelBank in a recent booking! Any help in using or recouping these funds? Thanks!,,0,0,Kalboz,Southern California,404,817,12682,False
570232659282145280,"@united I asked a legitimate question about systemwide vs. localized problems, and got back an unrelated copy/paste. You can do better.",,0,0,Mateo Mateo,Line 2 or 7 to Jing'an Temple,202,333,2698,False
570254368538173440,@united I tried but no one was available in bogota and everyone was rude in Houston. I was stuck for 35 hours because of you guys,,0,0,Guillermo chaves,,50,380,14,False
570215359963406337,@united DM does not work what do I do?,,0,0,Boule chitte,montreal sur marde,2745,596,60559,False
570210970330669056,"@united yep that's correct, I got an email at 12:30 am that the flight was cancelled, doesn't matter now flight into atl is delayed, thx",,0,0,ben carlsrud,"Fargo, ND",56,185,14,False
570249871107723264,@united Airline trouble this winter &amp; not getting good customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,,0,0,My Customer Advocate,"Miami, New York, Boston",33,0,3,False
570229133445242880,@united so you're telling me there is no number to call after being left in an airport because of a negligent pilot and staff?,,0,0,Throttle,,9,72,608,False
570251549219393536,@united crashed trying to check in.,,0,0,%00Handle,,336,348,763,False
570235698608869376,@united This isn't a one time thing either! It's a shocking pattern of repeated neglect and disrespect.,,0,0,Evan Flay,Seattle,713,649,565,False
570204730745421826,@united are the ones who make it difficult for me.,,0,0,Evan Flay,Seattle,713,649,565,False
570229480821628928,@united I wonder if sharing all this on FB and insta would produce a number. 140 characters really limits my story telling.,,0,0,Throttle,,9,72,608,False
570181906492297216,@united is flight 587 from DFW to ORD currently on-time? I see an advisory that DFW may be affected by weather,,0,0,Matt Salvatore,,246,874,2871,False
570211313072238592,@united how about 3659 YUL-ORD?,,0,0,Boule chitte,montreal sur marde,2745,596,60559,False
570225191458111489,"@united $25 United coupon to make up for broken entertainment system on a 9-hour flight, seriously? #Ridiculousness #learncustomerservice",,0,0,Aurelia A,,11,28,0,False
570230752476049408,@united A Tourist Wonder: Super Tides and Tide of the Century at French and U.K coasts: http://t.co/gXdqORtsS0,,0,0,Cecilia Rodriguez,Luxembourg,439,72,12,False
570236014238699521,"@united By the way, a simple apology goes a long way, even if it's a hollow one. It's obvious that you don't care about me or my well-being,",,0,0,Evan Flay,Seattle,713,649,565,False
570196424043814912,"@united booked award tix on ThaiAirways but I'm not seeing a conf# for them, just the United booking#. Can you get get the Thai# for me?",,0,0,Shawna Newman,searching for coffee,441,522,1227,False
570235387009839104,"@united It's an incredibly easy fix, but you would rather stay in your comfort zone, while I get forced out of mine.",,0,0,Evan Flay,Seattle,713,649,565,False
570223703285477376,@united I did DM the details but still no response. I have to book today.,,0,0,Christina Phillips,"Princeton, NJ",839,520,2976,False
570188934564737024,@united checking to see why flight 3466 (atl-ord) got canceled?,,0,0,ben carlsrud,"Fargo, ND",56,185,14,False
570247027117797376,@united it was credit from my last trip that never came in the mail!,,0,0,babybabydre,,186,324,351,False
570228446053470208,@united Could this email be resent as it doesnt appear to have arrived.,,0,0,Heather Baxter,Larne,288,548,10454,False
570247428139569152,@united ua1673 still waiting! Supposed to depart 9:08,,0,0,Twist_OP,Midwest,1791,1814,585,False
570175761468030977,@united to speak to a real person to get this resolved politely and efficiently. (2/2),,0,0,Elizabeth,"Leeds, England",269,361,4215,False
570188838775103488,@united service so far has been horrid. We wanted to end the trip on a high note. Guess that's not an option.,,0,0,Evan Flay,Seattle,713,649,565,False
570234650448125952,".@united it will be because I'm moving to @AmericanAir because of @united talk, no service",,0,0,Oliver,"Here, There, Everywhere",141,388,1286,False
570201707621146624,"@united This ALWAYS happens with you guys, and it makes traveling incredibly stressful and uncomfortable. Is that good business to you?",,0,0,Evan Flay,Seattle,713,649,565,False
570196530566701056,"@united has unrivalled access to #California with flights to the U.S. from 7 UK airports, with nonstop or one-stop connections year-round",,0,0,Travel 2,,5014,757,2682,False
570204900375687168,@united I'm so frustrated and nervous because of this.,,0,0,Evan Flay,Seattle,713,649,565,False
570224727047872514,@united So they didn't drop my bag overnight &amp; now I'm leaving for a week. This is why you were supposed to hold on to the bag....,,0,0,A.J. Pape,"Boulder, CO",1256,3688,9662,False
570205880504815616,"@united I'm grounded in Montreal with ua3659. I am missing my connection ua3417 to St. Louis. Can you help,Do you have a private jet for me?",,0,0,Boule chitte,montreal sur marde,2745,596,60559,False
570235195934117889,@united ours in July. You have ZERO excuses for this. You have an out-of-date system that causes problems like this.,,0,0,Evan Flay,Seattle,713,649,565,False
570208036314222592,"@united thanks, just sent :)",,0,0,Shawna Newman,searching for coffee,441,522,1227,False
570247839563034624,@united is there an email address I can reach? Too long for a DM.,,0,0,Kelsey Black,Canada,69,75,3271,False
570200756827000832,@united I'm seeking to go 2 client. B/c u cant get me there I need refund. I filled out form not confident it works if past is an indication,,0,0,Megan Holstein,,180,563,3175,False
570203218686423041,@united how does it get cancelled 10 hours before take off?,,0,0,ben carlsrud,"Fargo, ND",56,185,14,False
570175513035214848,@united did  bags make it on the flight out of iad? second day without clothes is pretty inconvenient. We're pretty curious #UnitedAirlines,,0,0,michael salinger,"mentor, Ohio",1084,530,2619,False
570257377460514816,@united what's the point of asking for details about a #servicedog when you book if your flight crew doesn't read them? (Continued),,1,0,Service Dog Cassius,,420,159,1277,False
570217606025748480,@united not able to DM you my confirmation number,,0,0,Boule chitte,montreal sur marde,2745,596,60559,False
570185687569469440,"@united ok. To top things off, you've lost my luggage. Could you get ANY worse??? #UnitedAirlines",,0,1,Jason Blakey,,260,555,3259,False
570232533272567813,@united what time? Who can I call. I need my skis. I will go to the airport and get them. No more faith in United.,,0,1,Steven Cooper,New Jersey,748,991,2101,False
570236138603950080,@united but it's hard to stay upset at someone when they at least TRY to show remorse.,,0,0,Evan Flay,Seattle,713,649,565,False
570237629775675392,"@united bet you wont honour them, like mine ey",,0,0,Brian,Manchester,147,292,546,False
570258476695302144,@united thank you !,,0,0,Sri,"Chicago, IL",130,204,14136,False
570216086173581312,@united very unhappy at no response to complaint emailed on 2nd Feb ref.8441639. Awful customer service!,,0,0,Heather Baxter,Larne,288,548,10454,False
570237261494792192,@united 2nd flight also delayed no pilots! But they boarded is so we can just sit here! #scheduling,,0,0,Twist_OP,Midwest,1791,1814,585,False
570236221575704576,"@united I guess that's too much ask, huh?",,0,0,Evan Flay,Seattle,713,649,565,False
570257563003920384,@united Had to explain to a very over eager flight attendant trying to ask about my vision that my @ccicanine was not a guide dog!,,0,0,Service Dog Cassius,,420,159,1277,False
570201440704028672,@united So what does someone with severe anxiety do when the one person who can help him isn't next to him?,,0,0,Evan Flay,Seattle,713,649,565,False
570177593250582528,@United flight delayed-no one remembered to turn the heat on flight 559 leaving ORD-seriously???,,0,0,Twist_OP,Midwest,1791,1814,585,False
570188684881821696,@united Booked a flight home over 7 months ago and requested seats together for my fiancée and I. We got 2 middle seats. UNACCEPTABLE. The,,0,0,Evan Flay,Seattle,713,649,565,False
570229842626478081,"@united but then again, maybe the @BBBNE_SD_KS_IA would care more to hear what went on than whoever listens to issues you caused",,0,0,Throttle,,9,72,608,False
570245555064074240,@united What's going on with your website? I'm booking three tickets today and I've been booted off the system umpteen times.,,0,0,Kara Whitely,"Summit, NJ",684,801,312,False
570243296741752832,@united So do I need to book two one ways in order for her to fly as an unaccompanied minor?,,0,0,Christina Phillips,"Princeton, NJ",839,520,2976,False
570246963901427713,@united ok it's now been 7 months waiting to hear from airline. I gave them quite a bit more than the 30 days requested! Terrible service,,0,0,All Things Better - The Planet's Agency (Nic),"Marlow, UK",162,29,18,False
570204649363341312,@united I'm not a child. I'm someone who has an issue with flying and prepares ahead of time to reduce the distress caused by planes. You,,0,0,Evan Flay,Seattle,713,649,565,False
570227149682155520,@united yes please! Trying to get to POP- in Newark now....,,0,0,Christine Hertz,"Montpelier, VT",4973,673,4317,False
570187940221071360,@united thnx for the info,,0,0,Gouwerijn,Alphen aan den Rijn,365,1281,3099,False
570182980142022656,@united AND my luggage has been broken!! #youcouldntmakethis up #brokenwheel,,0,0,🖤AnnaDerkacz🇪🇺,London baby,748,1967,5419,False
570258760200953856,@united thx for update,,0,0,Shawna Newman,searching for coffee,441,522,1227,False
570241830757007360,"@united I received 1 bag last night, I am still missing the other one.",,0,0,Chris Nielsen,"Memphis, TN",174,634,3200,False
570250053710819328,@united thanks for the info I already knew...,,0,0,Alex Nieves,Connecticut,407,578,1198,False
570211810038521856,@united common!! keep your paper work ready and don't delay our flights(#1585)and meetings @ChooseChicago,,0,0,Sri,"Chicago, IL",130,204,14136,False
570249806540451843,@united on 768 to Logan - boarding gong show due to lax carry on enforcement. Bins full of coats = no room for bags. U need a better system!,,0,0,John Reid,"Calgary, Alberta",738,1024,1127,False
570183702224834560,@united kudos for not cancelling flights from DFW this morning.   United usually first to panic...,,0,0,Rich Hays,,52,855,2631,False
570160277934747648,@united Thank you for the cheese platter and abundance of entertainment options. Time just flew by.,,0,0,Phil From Chico,"New York City, NY",1073,2258,564,False
